customer_id,recency_days,frequency,monetary,quantity,discount,avg_age,country,region,segment,primary_channel,is_student,has_membership,churn_risk,churned,cluster
514,6,6,600.13,36,0.037500000000000006,37.0,US,West,Retail,Web,0,0,0.7860398175963494,0,2
515,184,6,639.36,42,0.04736842105263158,33.0,US,Midwest,SMB,In-Store,0,0,0.6581855603813618,0,3
516,53,8,733.32,47,0.03125,37.0,CA,Northeast,Retail,In-Store,0,0,0.3609876170501773,0,1
517,159,4,439.05,29,0.010714285714285716,37.0,US,West,Retail,Web,1,1,0.3110417891582318,0,0
518,164,7,692.12,44,0.039473684210526314,31.0,US,West,Enterprise,Mobile App,0,1,0.3809199740061905,0,1
519,27,10,1060.41,62,0.03461538461538462,33.0,US,Northeast,Retail,In-Store,0,1,0.3830822674684702,0,1
520,65,4,280.56,20,0.06666666666666668,18.0,US,Northeast,Retail,Web,1,0,0.6063088170212146,0,3
521,152,6,546.62,40,0.05333333333333334,36.0,US,West,Retail,Partner,0,0,0.3373901071435767,0,3
522,12,8,710.59,48,0.045238095238095244,27.0,US,Northeast,Retail,Web,0,1,0.4888071406471997,0,1
523,408,5,505.40999999999997,33,0.03076923076923077,45.0,US,Midwest,Retail,Web,1,1,0.5326973233962272,1,2
524,92,7,824.15,59,0.03181818181818182,25.0,US,West,Retail,Web,0,1,0.3440515317607362,0,1
525,276,6,573.45,41,0.03333333333333334,42.0,US,South,Retail,Mobile App,0,1,0.5043547701006483,1,2
526,46,3,93.21,6,0.037500000000000006,18.0,US,Northeast,Retail,Mobile App,1,0,0.6331964735695338,0,0
527,127,10,697.52,46,0.03260869565217391,30.0,US,South,SMB,In-Store,0,1,0.3300418333860382,0,1
528,246,7,439.12,27,0.024999999999999998,26.0,UK,Midwest,Retail,Web,0,1,0.164505453414162,1,0
529,132,7,439.09,23,0.014285714285714287,33.0,US,South,Retail,Mobile App,0,1,0.0043879247328371,0,0
530,41,6,374.36,22,0.05833333333333334,29.0,AU,South,SMB,Web,0,0,0.506615497779738,0,3
531,200,6,606.49,42,0.01842105263157895,42.0,IN,Northeast,Retail,Mobile App,0,0,0.6643260989721307,0,2
532,52,9,749.07,55,0.052000000000000005,34.0,US,West,SMB,Web,0,0,0.4529821305180149,0,1
533,28,12,1035.7,60,0.022413793103448276,31.0,US,Northeast,Retail,Partner,0,0,0.528293252562613,0,1
534,333,6,610.61,43,0.035,21.0,US,Northeast,Retail,Mobile App,1,0,0.5690053169854269,1,0
535,244,3,220.81,16,0.05,41.0,US,West,SMB,Web,0,0,0.5954534276183978,1,3
536,35,5,307.82,21,0.020833333333333332,27.0,US,South,Retail,Mobile App,1,0,0.6069025229382706,0,0
537,135,7,652.85,41,0.03571428571428571,24.0,CA,South,Enterprise,Web,0,1,0.0624455591542097,0,1
538,234,7,451.28,28,0.015625,37.0,US,Midwest,Retail,In-Store,0,0,0.5549216153854724,1,2
539,205,3,208.76999999999998,13,0.08333333333333333,48.0,IN,Northeast,SMB,In-Store,0,0,0.5962435725450757,0,3
540,77,5,449.35,28,0.017857142857142856,30.0,US,West,Enterprise,Web,1,1,0.4945216476099797,0,0
541,253,6,412.21999999999997,25,0.038461538461538464,34.0,US,South,Enterprise,In-Store,0,0,0.6440508230739586,1,3
542,20,4,383.91,24,0.01363636363636364,49.0,US,South,Retail,Mobile App,0,1,0.0510380192889777,0,2
543,106,11,1029.54,57,0.020000000000000004,38.0,US,South,Retail,Web,0,0,0.249204828041979,0,1
544,24,8,708.89,44,0.02826086956521739,38.0,US,Northeast,Retail,Mobile App,0,1,0.1651272962978605,0,1
545,317,1,99.47,6,0.06666666666666667,18.0,US,Northeast,Retail,Mobile App,0,0,0.3569793999587675,1,3
546,93,5,414.69,34,0.06071428571428572,50.0,CA,South,SMB,Mobile App,0,0,0.240604068529377,0,2
547,113,7,467.28,32,0.03235294117647059,26.0,US,South,Retail,In-Store,0,0,1.0,0,0
548,35,8,926.3100000000001,49,0.02,18.0,US,Northeast,Retail,Mobile App,0,1,0.0336483038044846,0,1
549,109,5,661.8,43,0.023333333333333334,29.0,AU,Midwest,SMB,Web,0,0,0.4364565648418266,0,0
550,399,3,356.79999999999995,17,0.04,44.0,US,Midwest,SMB,Web,0,0,0.8770077090418937,1,2
551,59,9,761.39,46,0.0391304347826087,18.0,CA,West,Retail,Mobile App,0,1,0.1136804294720528,0,1
552,80,6,501.77,34,0.044736842105263165,31.0,US,West,SMB,Web,0,0,0.2335696976684694,0,3
553,63,4,391.03000000000003,18,0.045,44.0,US,Midwest,Retail,Web,0,1,0.3760056178023633,0,2
554,21,8,832.17,51,0.04411764705882353,36.0,UK,West,SMB,Web,0,0,0.2782571331490159,0,1
555,94,5,405.57,26,0.04230769230769231,33.0,US,Northeast,Retail,In-Store,0,0,0.3598060694935927,0,3
556,260,6,639.5699999999999,33,0.02368421052631579,26.0,CA,Midwest,SMB,Web,1,1,0.1762064910837795,1,0
557,242,6,546.84,32,0.019230769230769232,18.0,US,Midwest,Retail,Web,0,0,0.2856259870283113,1,0
558,377,4,463.45,27,0.041666666666666664,48.0,IN,West,Retail,Mobile App,0,0,0.6190618326964548,1,2
559,40,8,873.9,65,0.04,36.0,US,Northeast,Retail,In-Store,0,0,0.7272943258283693,0,1
560,128,8,577.02,39,0.025000000000000005,43.0,IN,Midwest,Retail,Web,0,0,0.988154909480905,0,2
561,52,7,765.61,50,0.03541666666666667,29.0,IN,South,Retail,Web,0,1,0.2576810400032617,0,1
562,194,7,642.5,42,0.05,31.0,US,South,Retail,Mobile App,0,0,0.6430305873220037,0,3
563,325,7,466.63,37,0.045,43.0,US,West,Retail,Mobile App,0,0,0.2408469153989703,1,2
564,6,4,436.86,22,0.025,18.0,CA,West,Retail,Web,0,1,0.1769255249979566,0,0
565,64,9,534.01,38,0.04047619047619048,41.0,US,Midwest,Retail,Mobile App,0,0,0.5359826354742696,0,2
566,187,7,789.17,52,0.04615384615384615,18.0,CA,Midwest,Retail,Web,0,1,0.4184597525925059,0,1
567,31,6,948.67,49,0.05714285714285714,38.0,US,West,Retail,Mobile App,0,1,0.0655391434244441,0,1
568,65,11,1013.1899999999999,60,0.04107142857142858,28.0,US,West,Retail,Mobile App,0,0,0.5391950189830484,0,1
569,3,8,664.13,44,0.029545454545454545,39.0,IN,South,Retail,In-Store,0,0,0.6974432386278545,0,1
570,515,2,153.85999999999999,11,0.02,30.0,IN,Midwest,Retail,Mobile App,0,1,0.0119276892872961,1,0
571,240,3,379.89,19,0.05500000000000001,24.0,US,South,SMB,Mobile App,0,0,0.4869873709506759,1,3
572,291,6,643.05,41,0.05,18.0,US,West,Retail,Mobile App,0,0,0.4048528058946103,1,3
573,73,9,749.33,49,0.04047619047619048,48.0,IN,West,SMB,Web,0,0,0.2809325466534944,0,2
574,80,10,976.25,60,0.052000000000000005,34.0,US,South,Retail,Web,0,0,0.391813526502989,0,1
575,194,5,747.61,39,0.042105263157894736,22.0,US,West,Retail,Web,0,1,0.1459465197805902,0,3
576,323,8,589.9,38,0.025,32.0,US,Northeast,Retail,Web,0,0,0.6344417380353156,1,1
577,93,3,194.65,12,0.025,45.0,CA,Midwest,SMB,Mobile App,0,0,0.3003994414896943,0,2
578,154,4,314.84000000000003,16,0.0,51.0,IN,South,Retail,Mobile App,0,0,0.4960595658291925,0,2
579,522,3,191.89000000000001,11,0.025000000000000005,44.0,US,Northeast,Retail,Web,0,0,0.8925495853872027,1,2
580,8,4,339.97,20,0.04,33.0,US,Northeast,Retail,Web,0,0,0.2956550782307917,0,3
581,289,6,760.17,47,0.03235294117647059,44.0,US,West,SMB,Web,0,0,0.4004029222401611,1,2
582,317,8,811.41,50,0.0368421052631579,36.0,US,South,Retail,Web,0,1,0.0010470592340571,1,1
583,1,6,419.54,27,0.05384615384615385,43.0,US,Midwest,Retail,Mobile App,0,0,0.9322954813064556,0,3
584,146,4,401.17,27,0.025,49.0,CA,Midwest,Retail,Web,0,1,0.3053171262662907,0,2
585,485,4,463.03,34,0.04642857142857143,33.0,US,South,Retail,Web,0,0,0.4367916052895895,1,3
586,130,6,467.68,27,0.023333333333333334,49.0,IN,Midwest,Retail,Web,0,0,0.2981893079962582,0,2
587,27,4,344.09,23,0.03888888888888889,20.0,IN,South,Retail,Web,0,0,0.6210690339517092,0,0
588,71,5,467.24,31,0.043750000000000004,31.0,US,Northeast,Retail,Web,0,0,0.6043077746899154,0,3
589,370,9,533.72,38,0.028947368421052635,47.0,US,Northeast,Retail,In-Store,1,1,0.3014193300490346,1,2
590,2,6,391.23,26,0.037500000000000006,33.0,IN,West,Retail,Web,0,1,0.2603984166481085,0,3
591,188,5,595.11,43,0.030000000000000006,35.0,US,West,Retail,Web,0,0,0.582154793042393,0,2
592,293,6,415.16,34,0.014285714285714287,27.0,US,South,SMB,Web,0,0,0.7402681304188052,1,0
593,13,5,332.64,23,0.025,31.0,US,West,Retail,Mobile App,1,0,0.5846388596386403,0,0
594,25,6,743.27,36,0.026470588235294117,30.0,US,West,Retail,In-Store,0,1,0.1892396200596193,0,1
595,263,5,373.03,27,0.04000000000000001,42.0,IN,South,Retail,Web,0,0,0.257435219699037,1,2
596,87,4,379.07,27,0.06363636363636364,34.0,CA,Northeast,Retail,Web,0,0,0.226443113856686,0,3
597,112,7,642.18,40,0.047058823529411764,34.0,US,Midwest,Retail,Partner,0,1,0.2000563635561959,0,1
598,213,4,202.82999999999998,15,0.011111111111111112,19.0,US,Midwest,Retail,Web,0,0,0.3918161187583153,0,0
599,17,8,888.27,63,0.038461538461538464,27.0,US,West,Retail,Web,1,0,0.3832234135397548,0,1
600,169,5,472.35,34,0.0625,45.0,UK,Northeast,Retail,Mobile App,0,0,0.374630537726529,0,3
601,68,3,254.7,17,0.03181818181818182,30.0,CA,Midwest,Retail,Web,0,1,0.3252617200114614,0,0
602,165,8,980.11,56,0.03409090909090909,22.0,US,Midwest,Retail,Mobile App,0,0,0.3024695938646393,0,1
603,45,4,470.5,21,0.02727272727272728,43.0,US,South,Retail,Web,0,0,0.5055721517428727,0,2
604,389,3,383.35,21,0.05555555555555555,36.0,IN,West,Retail,Web,0,0,0.3129165703548581,1,3
605,14,8,631.28,42,0.06000000000000001,45.0,US,West,Retail,Web,0,1,0.3096697394095862,0,2
606,19,4,504.13,34,0.04666666666666667,29.0,AU,West,Retail,Mobile App,0,0,0.6848976836619625,0,3
607,61,4,610.82,34,0.015000000000000003,48.0,US,Northeast,Retail,Mobile App,0,0,0.3252307800470345,0,2
608,10,4,295.95,21,0.025,18.0,US,Northeast,Retail,In-Store,0,0,0.3998112091567108,0,0
609,126,8,579.18,35,0.028947368421052635,34.0,AU,Midwest,Retail,Web,0,1,0.2920291462664289,0,1
610,245,12,768.6,58,0.024137931034482762,18.0,AU,South,SMB,Web,0,0,0.2761192170956034,1,1
611,43,6,434.3,25,0.021428571428571432,29.0,UK,Midwest,Retail,Mobile App,0,0,0.3594712725444063,0,0
612,239,5,266.08,18,0.05909090909090909,41.0,US,South,Retail,Web,1,0,0.4758669119258064,1,3
613,280,6,441.79,27,0.037500000000000006,41.0,US,South,Retail,Web,0,1,0.4254429246959366,1,2
614,207,13,1303.66,89,0.037500000000000006,46.0,US,West,Enterprise,Web,0,0,0.8042809149935033,0,1
615,161,9,787.57,53,0.03,38.0,UK,South,Retail,Mobile App,0,0,0.7865798438466389,0,1
616,50,8,507.88,35,0.025,50.0,UK,South,Retail,Mobile App,0,0,0.6740153456260995,0,2
617,68,10,649.24,45,0.029545454545454545,33.0,US,Northeast,Enterprise,Partner,0,0,0.5476887466825744,0,1
618,117,8,537.31,31,0.061111111111111116,37.0,IN,South,SMB,In-Store,0,1,0.1011679925129055,0,3
619,822,2,116.91,9,0.025,18.0,US,Northeast,Retail,Web,0,0,0.5806902764325863,1,0
620,87,8,610.2,48,0.05238095238095238,35.0,US,Northeast,Retail,Web,1,0,0.4942725698706413,0,1
621,83,7,420.57,26,0.020000000000000004,35.0,US,West,Retail,Web,0,0,0.3812131741315402,0,0
622,357,8,734.78,52,0.03260869565217391,23.0,UK,West,Retail,In-Store,1,1,0.1073167796445879,1,1
623,209,4,384.01,28,0.05,54.0,US,Northeast,Retail,Mobile App,0,0,0.4591945869083257,0,2
624,300,5,293.44,21,0.05,25.0,IN,South,SMB,Mobile App,0,1,0.1321569819938058,1,3
625,316,4,153.58,12,0.06666666666666667,31.0,US,Midwest,Retail,Mobile App,0,0,0.6004078264166828,1,3
626,117,4,523.8199999999999,32,0.02727272727272728,36.0,US,South,Retail,Web,0,0,0.51816213667345,0,0
627,378,7,501.04,41,0.045,39.0,IN,Northeast,Retail,Web,0,0,0.4382887790854073,1,2
628,174,6,357.15000000000003,24,0.01363636363636364,39.0,US,Midwest,Retail,Web,0,0,0.6405528744166658,0,2
629,19,11,1189.01,80,0.04090909090909091,34.0,UK,South,Retail,Mobile App,0,0,0.4255709004024112,0,1
630,14,8,815.92,51,0.030952380952380953,44.0,UK,West,Enterprise,In-Store,0,0,0.6133885917130804,0,1
631,448,4,346.58,22,0.005,31.0,US,West,Retail,In-Store,0,0,0.5761144035397974,1,0
632,94,6,575.67,37,0.04230769230769231,26.0,US,Midwest,Retail,Web,0,0,0.5501221135358436,0,3
633,123,5,334.45,23,0.03636363636363637,19.0,IN,West,SMB,Web,0,0,0.57097868903023,0,0
634,128,10,635.84,44,0.028571428571428574,29.0,US,Midwest,SMB,In-Store,0,0,0.2980261602466515,0,1
635,198,9,801.6,46,0.045,51.0,CA,West,Retail,Mobile App,0,1,0.4562141626126221,0,2
636,345,4,365.07,23,0.04090909090909091,31.0,UK,Northeast,Retail,In-Store,0,0,0.6872603944158722,1,3
637,51,11,892.2,58,0.028846153846153848,35.0,US,Midwest,Retail,In-Store,0,0,0.3681644353597405,0,1
638,43,4,469.48,33,0.018181818181818184,53.0,US,South,Retail,Web,0,1,0.3652469159056234,0,2
639,131,8,547.84,39,0.030000000000000006,26.0,US,Northeast,Retail,Mobile App,0,0,0.2581704801869747,0,1
640,91,4,694.22,29,0.03181818181818182,37.0,IN,Northeast,Retail,Web,0,1,0.0418438103053878,0,2
641,140,7,366.5,27,0.013333333333333334,30.0,US,Northeast,Enterprise,Mobile App,0,0,0.7498801443067673,0,0
642,21,2,146.6,10,0.025000000000000005,30.0,US,Midwest,Retail,Web,0,0,0.6422023288421241,0,0
643,285,7,619.32,36,0.030000000000000006,34.0,US,Northeast,Retail,Mobile App,0,1,0.0083406417320242,1,1
644,33,8,639.47,39,0.03529411764705883,32.0,UK,Midwest,SMB,Web,0,0,0.5130283959451799,0,1
645,441,3,160.32999999999998,10,0.0,40.0,US,West,Retail,Web,0,1,0.3141484505442688,1,0
646,154,11,823.74,59,0.035,32.0,US,Midwest,Retail,Mobile App,1,1,0.1702555981530094,0,1
647,51,5,390.14000000000004,24,0.016666666666666666,27.0,US,Midwest,Retail,Web,1,1,0.4772945865199697,0,0
648,409,2,151.41,10,0.07500000000000001,57.0,US,West,Retail,Web,0,1,0.1811963786845543,1,3
649,60,3,245.78,17,0.018750000000000003,27.0,US,West,Retail,Mobile App,0,0,0.3703602055062678,0,0
650,88,5,537.1800000000001,31,0.02307692307692308,32.0,US,Midwest,Retail,Web,0,0,0.6915716518117092,0,0
651,56,7,544.23,39,0.025,49.0,CA,South,Retail,Web,0,1,0.4935919883864212,0,2
652,96,6,500.88,33,0.03571428571428571,39.0,US,South,Retail,Mobile App,0,0,0.6980383353659352,0,2
653,9,7,798.4300000000001,39,0.065625,43.0,US,Northeast,Retail,Web,0,0,0.3383199833731187,0,3
654,135,8,954.51,60,0.054000000000000006,42.0,US,Northeast,Retail,In-Store,0,1,0.0901021629659009,0,1
655,116,3,284.25,21,0.02,31.0,US,Northeast,Retail,Web,0,1,0.4970561712010243,0,0
656,435,5,530.85,43,0.025,40.0,US,South,Retail,Partner,0,1,0.8185356593859305,1,2
657,166,8,609.51,44,0.02608695652173913,42.0,US,Midwest,Retail,In-Store,0,0,0.30587335893197,0,2
658,15,12,1343.04,87,0.04411764705882353,29.0,CA,South,Retail,Web,0,0,0.3433043850244296,0,1
659,58,10,790.55,51,0.022000000000000002,33.0,US,Northeast,Retail,Mobile App,0,1,0.5592097914477744,0,1
660,56,5,421.9,24,0.020833333333333332,38.0,IN,Northeast,Retail,In-Store,1,0,0.9634820564960912,0,2
661,111,7,589.6899999999999,39,0.05,37.0,US,West,Retail,Web,0,0,0.3146279859823547,0,3
662,67,9,925.24,63,0.04791666666666667,32.0,US,Northeast,Retail,Mobile App,0,0,0.3250201795372589,0,1
663,52,5,434.7,33,0.0375,18.0,US,South,SMB,Web,0,0,0.3144207325343143,0,0
664,237,5,280.99,18,0.045,39.0,US,Northeast,Retail,Mobile App,0,1,0.1998499249798727,1,3
665,37,9,910.84,57,0.03392857142857143,33.0,IN,Northeast,Retail,Mobile App,0,1,0.1779959943969943,0,1
666,155,6,804.46,46,0.025,41.0,US,South,Enterprise,Mobile App,0,0,0.3317365697811235,0,2
667,21,5,268.53999999999996,15,0.035,41.0,US,West,Retail,Mobile App,0,0,0.2628941017456132,0,2
668,102,6,350.37,21,0.03076923076923077,18.0,CA,South,SMB,Web,0,0,0.7146474545752082,0,0
669,52,10,1124.72,66,0.03636363636363637,41.0,US,West,Retail,Mobile App,0,0,0.3177837459897812,0,1
670,5,4,241.12,17,0.03888888888888889,18.0,AU,Midwest,Retail,Web,0,1,0.1220090059863889,0,0
671,276,5,263.89000000000004,17,0.005555555555555556,33.0,AU,South,SMB,Web,0,1,0.0122441669165353,1,0
672,92,6,542.91,31,0.021875000000000002,37.0,IN,South,Retail,Web,0,1,0.224269733298988,0,2
673,12,6,489.23,32,0.04666666666666667,33.0,CA,West,Retail,Web,0,1,0.1670006942216051,0,3
674,59,11,804.08,46,0.02727272727272728,51.0,IN,South,Retail,Mobile App,0,0,0.5900237630779188,0,1
675,149,4,113.19,8,0.03333333333333333,22.0,UK,West,SMB,Web,0,0,0.3771083069234167,0,0
676,86,4,381.7,22,0.02,44.0,US,South,Retail,In-Store,0,1,0.3008459093609105,0,2
677,55,6,926.86,56,0.05217391304347827,34.0,US,Midwest,Retail,Web,0,1,0.4151619434216975,0,1
678,38,5,636.24,37,0.03928571428571429,31.0,US,West,Retail,Web,0,1,0.0581621621554811,0,3
679,271,4,304.75,19,0.027777777777777776,38.0,IN,West,Retail,Mobile App,0,0,0.4927120404427317,1,0
680,125,9,919.9300000000001,59,0.027083333333333334,34.0,US,Midwest,Retail,Mobile App,0,1,0.1728160464819595,0,1
681,440,3,218.04,16,0.03333333333333334,27.0,CA,Midwest,SMB,Web,0,0,0.5381960870880276,1,0
682,110,5,571.56,36,0.026923076923076925,32.0,US,Midwest,Retail,Mobile App,0,1,0.4102555992283065,0,0
683,87,3,323.78,24,0.008333333333333333,24.0,US,Midwest,Enterprise,In-Store,0,0,0.7018667269655239,0,0
684,324,4,210.56,22,0.035,39.0,CA,West,SMB,Web,1,0,0.3565449451475342,1,2
685,579,4,295.24,20,0.044444444444444446,28.0,US,South,Retail,Web,0,0,0.4686101580678661,1,3
686,568,3,559.75,32,0.016666666666666666,23.0,US,West,Retail,Web,0,1,0.0737468954900393,1,0
687,360,5,377.28000000000003,27,0.0375,47.0,IN,Northeast,SMB,In-Store,0,1,0.1070821350113591,1,2
688,13,7,657.73,40,0.0225,41.0,US,Northeast,SMB,Mobile App,0,0,0.4397224270990675,0,2
689,157,9,622.8,42,0.03695652173913044,25.0,US,South,Retail,In-Store,0,0,0.524160203156613,0,1
690,5,6,483.40999999999997,34,0.042105263157894736,36.0,US,Northeast,Retail,Mobile App,0,0,0.5872494709770562,0,2
691,162,5,520.4,33,0.0642857142857143,25.0,IN,Midwest,Retail,Mobile App,0,1,0.1434841019515535,0,3
692,178,9,1005.46,65,0.0425925925925926,35.0,US,Midwest,Retail,Mobile App,1,0,0.4245246244874247,0,1
693,132,4,441.8,25,0.022727272727272728,27.0,CA,Midwest,Retail,Web,0,0,0.351852529542629,0,0
694,430,9,762.07,52,0.0425925925925926,31.0,US,Midwest,Retail,Web,0,0,0.3994496053923256,1,1
695,67,7,563.04,45,0.041666666666666664,30.0,US,Midwest,Retail,Mobile App,0,0,0.482071613642565,0,3
696,845,3,287.89,16,0.027777777777777776,38.0,US,West,Retail,Web,0,0,0.7770533818726586,1,0
697,41,10,890.66,53,0.03653846153846154,46.0,US,West,Retail,In-Store,0,0,0.5312787562086384,0,1
698,114,2,40.11,3,0.0,36.0,UK,Midwest,SMB,Mobile App,0,0,0.305107936033062,0,0
699,101,8,737.36,51,0.03695652173913044,23.0,IN,West,Retail,Web,0,1,0.5790665573052766,0,1
700,32,6,447.3,29,0.0625,34.0,US,Northeast,SMB,Mobile App,0,0,0.4171340202098024,0,3
701,78,6,853.65,58,0.027083333333333334,36.0,UK,Midwest,Retail,In-Store,0,1,0.2665922604300489,0,1
702,113,11,1007.9399999999999,72,0.030645161290322583,21.0,UK,South,Retail,In-Store,0,0,0.3440408461144215,0,1
703,159,5,712.88,38,0.031578947368421054,32.0,US,Northeast,Retail,Web,0,0,0.4436015261595412,0,0
704,364,8,829.76,55,0.01875,36.0,CA,South,Retail,Mobile App,0,0,0.2620079844150413,1,1
705,46,10,654.96,38,0.044736842105263165,22.0,US,Northeast,Retail,Partner,0,0,0.2898461885672027,0,1
706,63,6,571.87,36,0.075,24.0,IN,South,Retail,Mobile App,0,0,0.3991731953733453,0,3
707,68,5,489.57,33,0.010000000000000002,38.0,US,Northeast,SMB,Mobile App,0,1,0.0921758356286351,0,0
708,1,9,881.75,46,0.05909090909090909,31.0,IN,Midwest,Retail,Web,0,1,0.0704351187724023,0,1
709,623,5,433.73,28,0.05416666666666667,31.0,AU,South,Retail,In-Store,0,0,0.3585181979931885,1,3
710,31,5,373.09000000000003,24,0.05416666666666667,37.0,US,South,Retail,In-Store,1,0,0.4295305778420596,0,3
711,77,6,404.76,26,0.043333333333333335,41.0,US,Northeast,Retail,Web,0,0,0.6596288232204864,0,2
712,19,10,1009.81,71,0.03125,36.0,US,Northeast,Retail,Web,0,0,0.7001686590938252,0,1
713,48,4,420.89000000000004,28,0.015384615384615385,30.0,US,Midwest,Retail,In-Store,0,0,0.4492964479957292,0,0
714,237,7,680.97,43,0.03235294117647059,34.0,UK,West,Retail,Mobile App,0,0,0.685305823321759,1,1
715,118,8,722.35,47,0.03076923076923077,37.0,US,West,Retail,In-Store,0,1,0.4427369698521089,0,1
716,52,6,857.25,48,0.0475,36.0,US,Northeast,SMB,Mobile App,0,0,0.5829665781040867,0,1
717,106,7,584.1,41,0.02631578947368421,32.0,US,South,Retail,In-Store,1,1,0.4467901996935756,0,0
718,305,6,198.25,14,0.03181818181818182,23.0,UK,Northeast,Retail,Partner,1,0,0.6852538740297364,1,0
719,64,7,529.45,31,0.03214285714285715,41.0,US,West,SMB,Web,0,1,0.1369502228632219,0,2
720,35,10,650.22,48,0.03571428571428571,44.0,AU,South,Retail,Mobile App,0,0,0.4511483030636773,0,1
721,2,6,450.76,30,0.043333333333333335,33.0,IN,Northeast,Retail,Partner,0,0,0.3797660529135297,0,3
722,72,5,529.31,38,0.028571428571428574,29.0,US,Northeast,Retail,Mobile App,0,0,0.6143743359485512,0,0
723,334,4,189.76,12,0.03333333333333333,38.0,US,South,Enterprise,Web,1,1,0.1747525519781817,1,0
724,3,8,668.95,42,0.034375,38.0,CA,Northeast,SMB,Mobile App,0,0,0.5659122471237705,0,1
725,36,5,158.89000000000001,11,0.03333333333333334,27.0,US,Northeast,Retail,Web,0,1,0.076128501487348,0,0
726,58,5,466.82,25,0.07142857142857142,18.0,US,Northeast,Retail,Mobile App,0,0,0.4501569501526894,0,3
727,44,5,457.45,32,0.038461538461538464,41.0,US,Northeast,Retail,Mobile App,0,1,0.1165036430064538,0,2
728,40,8,802.7700000000001,46,0.02916666666666667,48.0,US,Midwest,SMB,In-Store,0,0,0.3501240283436077,0,2
729,19,11,753.0,45,0.036000000000000004,32.0,IN,South,Retail,Mobile App,0,0,0.4882619031195909,0,1
730,355,4,491.4,33,0.06785714285714287,18.0,US,Midwest,SMB,Mobile App,0,1,0.6254185018289106,1,3
731,278,4,472.06,32,0.05,33.0,US,South,Retail,Mobile App,0,1,0.1273817575689829,1,3
732,235,5,449.45,32,0.03214285714285715,30.0,US,West,Retail,Mobile App,0,0,0.6162768614722411,1,0
733,50,3,429.2,23,0.05000000000000001,18.0,US,West,Retail,In-Store,0,0,0.6480836935948167,0,3
734,285,5,501.21999999999997,30,0.0411764705882353,18.0,US,Midwest,SMB,Web,0,0,0.3302358219667564,1,0
735,15,8,974.9100000000001,54,0.043478260869565216,34.0,CA,South,Retail,Web,0,0,0.3236237146515599,0,1
736,255,5,315.65,25,0.03333333333333333,50.0,UK,South,Retail,Mobile App,0,1,0.0540321529950857,1,2
737,28,4,451.74,29,0.05,47.0,US,South,Retail,Web,0,1,0.1521902923923538,0,2
738,194,7,640.73,40,0.023529411764705882,18.0,US,West,SMB,In-Store,0,0,0.5957711242056594,0,0
739,22,6,676.94,39,0.0411764705882353,31.0,CA,West,Retail,Web,0,1,0.3195200215220337,0,1
740,0,4,346.17,23,0.02727272727272728,38.0,UK,South,Enterprise,Web,0,0,0.6206925868800259,0,2
741,278,7,645.99,42,0.039473684210526314,22.0,US,Midwest,Retail,Mobile App,0,1,0.1084308354306192,1,1
742,35,5,344.59,25,0.04090909090909091,43.0,US,West,Retail,Web,0,0,0.4241208929274017,0,2
743,224,5,495.69,32,0.0411764705882353,39.0,US,Midwest,Retail,In-Store,0,1,0.5241808361755209,0,2
744,25,11,539.66,31,0.026470588235294117,42.0,US,Northeast,Retail,In-Store,0,0,0.3181521563690558,0,1
745,176,8,901.69,55,0.03518518518518519,35.0,UK,South,Retail,Mobile App,0,0,0.6433814500875734,0,1
746,165,3,266.78,21,0.025,20.0,US,Northeast,Retail,Web,0,1,0.1633036398508866,0,0
747,39,10,1316.09,72,0.05333333333333334,19.0,CA,Northeast,Retail,In-Store,0,0,0.3338184219480031,0,1
748,214,4,308.49,23,0.025000000000000005,22.0,AU,South,SMB,In-Store,0,0,0.4723864974736935,0,0
749,173,4,363.78,21,0.025,29.0,US,West,Retail,In-Store,0,0,0.5200222610241086,0,0
750,329,3,223.59,13,0.01,39.0,US,West,SMB,In-Store,0,1,0.0988237661416982,1,0
751,164,4,320.79,22,0.022727272727272728,32.0,CA,South,Retail,Mobile App,0,0,0.2149139717672105,0,0
752,84,7,450.4,31,0.021052631578947368,32.0,US,Midwest,SMB,Mobile App,0,1,0.5037658276391713,0,0
753,110,4,371.75,27,0.037500000000000006,33.0,US,Midwest,Retail,In-Store,0,0,0.4420412097588354,0,0
754,266,9,829.28,50,0.030434782608695653,43.0,IN,Northeast,Retail,Partner,0,1,0.2197087762539011,1,1
755,22,10,1042.92,64,0.0234375,39.0,US,Northeast,Retail,In-Store,0,0,0.8015108780643287,0,1
756,17,8,760.14,52,0.02391304347826087,35.0,US,South,Retail,Mobile App,0,0,0.6955996535663422,0,1
757,37,7,667.23,33,0.010714285714285716,26.0,AU,West,SMB,Mobile App,0,0,0.3058711873648799,0,0
758,10,4,335.51,23,0.035,30.0,US,Northeast,Retail,Web,0,0,0.6131213581921031,0,0
759,756,3,283.93,13,0.030000000000000006,53.0,US,South,Retail,In-Store,1,1,0.1299852418455179,1,2
760,44,8,648.92,45,0.03260869565217391,37.0,UK,Midwest,Retail,Web,0,0,0.4741082427661813,0,1
761,159,4,372.9,24,0.05,37.0,US,West,Retail,Web,0,0,0.6641957294781788,0,3
762,1,10,630.1,42,0.04782608695652174,28.0,US,South,Retail,Web,0,0,0.3913790733820825,0,1
763,43,9,900.88,56,0.0391304347826087,32.0,CA,West,Retail,Mobile App,0,0,0.3419574763200094,0,1
